"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","id","is_quote_tweet","is_retweet","media/0/media_url","media/0/type","media/0/video_url","media/1/media_url","media/1/type","media/2/media_url","media/2/type","media/3/media_url","media/3/type","reply_count","replying_to_tweet","retweet_count","startUrl","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","urls/1/display_url","urls/1/expanded_url","urls/1/url","user/advertiser_account_type","user/blocked_by","user/blocking","user/business_profile_state","user/can_dm","user/contributors_enabled","user/created_at","user/default_profile_image","user/description","user/ext_has_nft_avatar","user/ext_is_blue_verified","user/ext_profile_image_shape","user/fast_followers_count","user/favourites_count","user/follow_request_sent","user/followed_by","user/followers_count","user/following","user/friends_count","user/geo_enabled","user/has_custom_timelines","user/id","user/id_str","user/is_translation_enabled","user/is_translator","user/lang","user/listed_count","user/location","user/media_count","user/muting","user/name","user/normal_followers_count","user/notifications","user/profile_background_color","user/profile_background_image_url","user/profile_background_image_url_https","user/profile_background_tile","user/profile_banner_url","user/profile_image_url","user/profile_image_url_https","user/profile_sidebar_border_color","user/profile_sidebar_fill_color","user/profile_text_color","user/profile_use_background_image","user/protected","user/require_some_consent","user/screen_name","user/statuses_count","user/time_zone","user/translator_type","user/url","user/utc_offset","user/verified","user/want_retweets","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/profile","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/profile","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/profile","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/profile","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/profile","user_mentions/4/screen_name","view_count"
"1649097200599810058","2023-04-20T17:06:26.000Z","0","Dear @elonmusk

This is wrong. 

This individual @BaranKk20 has been selflessly spending his own money and his teams’ time for earthquake relief and recovery in Turkey since Day 1. 

Please reinstate his account… https://t.co/EEg1d55VgF",,,,,,,,,,"1649097200599810058","false","false","https://pbs.twimg.com/media/FuLFKYLXwAo7MXV.jpg","photo",,,,,,,,"0",,"0","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/TopYuvarlakt/status/1649097200599810058",,,,,,,"none",,,"none",,"false","2022-01-01T03:20:50.000Z","false","Geçen seneydi o sene… Teşekkürler emeği geçenlere♥️💙","false","false","Circle","0","22870",,,"547",,"679","true","true","1477117517122445300","1477117517122445322","false","false",,"0","Turkey","723",,"Top Yuvarlaktır ¹⁹⁶⁷ 🏆8️⃣","547",,"F5F8FA",,,"false","https://pbs.twimg.com/profile_banners/1477117517122445322/1653803090","http://pbs.twimg.com/profile_images/1512484067610181634/AJzQdSUS_normal.jpg","https://pbs.twimg.com/profile_images/1512484067610181634/AJzQdSUS_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","TopYuvarlakt","2896",,"none",,,"false",,"44196397","Elon Musk","https://twitter.com/elonmusk","elonmusk","1196149993121472517","Volkan OKÇU","https://twitter.com/BaranKk20","BaranKk20",,,,,,,,,,,,,"8"
"1649056358183096324","2023-04-20T17:06:16.000Z","0","@cetinkayakoc @elonmusk @BaranKk20 Dear @elonmusk: This is wrong. This individual @BaranKk20 has been selflessly spending his own money and his teams’ time for earthquake relief and recovery in Turkey since Day 1. Please reinstate his account.",,,,,,,,,,"1649097160267382795","false","false",,,,,,,,,,"0","https://twitter.com/cetinkayakoc/status/1649056358183096324","0","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/ekinoks1071/status/1649097160267382795",,,,,,,"promotable_user",,,"none",,"false","2018-01-19T21:04:28.000Z","false","Doğru haber..","false","false","Circle","0","21454",,,"1285",,"1786","false","true","954459565160058900","954459565160058881","false","false",,"1","","4995",,"🇹🇷ATMACA🇹🇷","1285",,"F5F8FA",,,"false","https://pbs.twimg.com/profile_banners/954459565160058881/1654934887","http://pbs.twimg.com/profile_images/1218502571452698624/Havkesqr_normal.jpg","https://pbs.twimg.com/profile_images/1218502571452698624/Havkesqr_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","ekinoks1071","17186",,"none",,,"false",,"1127910304292134912","Çetin Kaya Koç","https://twitter.com/cetinkayakoc","cetinkayakoc","44196397","Elon Musk","https://twitter.com/elonmusk","elonmusk","1196149993121472517","Volkan OKÇU","https://twitter.com/BaranKk20","BaranKk20","44196397","Elon Musk","https://twitter.com/elonmusk","elonmusk","1196149993121472517","Volkan OKÇU","https://twitter.com/BaranKk20","BaranKk20","12"
"1648966099692552193","2023-04-20T17:06:04.000Z","0","@AR13LX @bonniedaynagma1 @amuse @Spriter99880 It is, tesla built a machine like that long time ago and now with progress and technology I wouldn't even be surprised if they can provoke typhoons, tsunamis, earthquake pour even volcanos...",,,,,,,,,,"1649097112318099477","false","false",,,,,,,,,,"0","https://twitter.com/AR13LX/status/1649096243992461312","0","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/Balbublo/status/1649097112318099477",,,,,,,"none",,,"none",,"false","2023-01-09T12:52:39.000Z","false","Frenchie. 35yo. Muslim et spoiler de réalité depuis le 11/09/2001.

Un spare à 3 tours c'est possible seulement au bowling...

Les mougeons sont des poids morts","false","false","Circle","0","10168",,,"53",,"269","false","true","1612432120361746400","1612432120361746440","false","false",,"3","","744",,"Bla blu blo","53",,"F5F8FA",,,"false","https://pbs.twimg.com/profile_banners/1612432120361746440/1674930965","http://pbs.twimg.com/profile_images/1612696694587629568/JDTbfYVt_normal.jpg","https://pbs.twimg.com/profile_images/1612696694587629568/JDTbfYVt_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Balbublo","7573",,"none",,,"false",,"1350457309772836866","AR!3LX","https://twitter.com/AR13LX","AR13LX","3323464744","Elite Shugar","https://twitter.com/bonniedaynagma1","bonniedaynagma1","4239551","@amuse","https://twitter.com/amuse","amuse","1128337957289697281","Spriter","https://twitter.com/Spriter99880","Spriter99880",,,,,"2"
"1649096946966212609","2023-04-20T17:05:25.000Z","1","ah yes an earthquake in about 2 months yall stay safe",,,,,,,,,,"1649096946966212609","false","false",,,,,,,,,,"0",,"0","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/doeunhoya/status/1649096946966212609",,,,,,,"none",,,"none",,"false","2017-01-08T08:48:36.000Z","false","main acc @megumifushguro / in PLAVE we trust 🐬🦙🦌🐺🐈‍⬛","false","false","Circle","0","16792",,,"152",,"252","false","true","818016544059854800","818016544059854849","false","false",,"1","Eunho,Yejun,Noah,Hamin,Bamby","941",,"hamin’s sprout 🌱","152",,"F5F8FA",,,"false","https://pbs.twimg.com/profile_banners/818016544059854849/1681457727","http://pbs.twimg.com/profile_images/1649091927172861952/xLEm_J27_normal.jpg","https://pbs.twimg.com/profile_images/1649091927172861952/xLEm_J27_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","doeunhoya","4547",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,"3"
"1648841200500129792","2023-04-20T17:05:11.000Z","0","@benshapiro Anyone from the Pacific Northwest want to comment on how long California has been emptying out? I think I visited in the '90s and that was the conversation. I visited in 2003 2007 2013 Seattle area. Always lead story unless bird flu or earthquake",,,,,,,,,,"1649096887813783557","false","false",,,,,,,,,,"0","https://twitter.com/benshapiro/status/1648841200500129792","0","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/HerbieConasta/status/1649096887813783557",,,,,,,"none",,,"none",,"false","2021-07-16T14:51:38.000Z","false","small conversations about nothing with no one you know for reasons not understood,

counselor at Mafia camp","false","false","Circle","0","1055",,,"338",,"300","false","false","1416047832037986300","1416047832037986305","false","false",,"0","New Hampshire, USA","1785",,"Hugh Djaww","338",,"F5F8FA",,,"false","https://pbs.twimg.com/profile_banners/1416047832037986305/1680540912","http://pbs.twimg.com/profile_images/1642933200602251287/uDLvql_9_normal.jpg","https://pbs.twimg.com/profile_images/1642933200602251287/uDLvql_9_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","HerbieConasta","6101",,"none","https://t.co/pySJ9p3lPs",,"false",,"17995040","Ben Shapiro","https://twitter.com/benshapiro","benshapiro",,,,,,,,,,,,,,,,,"8"
"1649096873628823555","2023-04-20T17:05:08.000Z","1","USGS reports a M1 earthquake, 35 km W of Salamatof, Alaska on 4/20/23 @ 17:02:52 UTChttps://t.co/R8e6nWzjBD#earthquake","earthquake",,,,,,,,,"1649096873628823555","false","false",,,,,,,,,,"0",,"0","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/everyEarthquake/status/1649096873628823555","earthquake.usgs.gov/earthquakes/ev…","https://earthquake.usgs.gov/earthquakes/eventpage/ak0235279339","https://t.co/R8e6nWzjBD",,,,"promotable_user",,,"none",,"false","2013-05-09T05:36:42.000Z","false","Tweeting every earthquake occurrence reported by USGS.  Built and maintained by David Barkman aka @cybler.","false","true","Circle","0","15",,,"31238",,"1","true","false","1414684496","1414684496","false","false",,"416","Earth","0",,"Every Earthquake","31238",,"131516","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif","true","https://pbs.twimg.com/profile_banners/1414684496/1591942134","http://pbs.twimg.com/profile_images/1271322067451801603/jh5Aked-_normal.jpg","https://pbs.twimg.com/profile_images/1271322067451801603/jh5Aked-_normal.jpg","EEEEEE","EFEFEF","333333","true","false","false","everyEarthquake","806391",,"none","http://t.co/F96blurVzC",,"false",,,,,,,,,,,,,,,,,,,,,,"57"
"1649096741298356244","2023-04-20T17:04:36.000Z","1","Ukraine has joined the #EUCivilProtectionMechanism !

36 countries, 1 goal – to help those in need all around the globe. 

And one more milestone for 🇺🇦 and 🇪🇺 cooperation.

@eu_echo #HumanitarianAid #Earthquakes #flooding #refugees  https://t.co/eugnEGg7yS","EUCivilProtectionMechanism","HumanitarianAid","Earthquakes","flooding","refugees",,,,,"1649096741298356244","false","false",,,,,,,,,,"0",,"1","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/AlexWitzleben/status/1649096741298356244","eu.smh.re/0FZN","https://eu.smh.re/0FZN","https://t.co/eugnEGg7yS",,,,"promotable_user",,,"none",,"false","2011-02-17T16:21:04.000Z","false","Retired @EU_Commission PhD CAU Kiel #EUI #EconomicHistory  #EUinfluencer 2021 and 2022, second in #sustainability #ClimateActionNow #EUGreenDeal #FutureOfEurope","false","true","Circle","0","31903",,,"23146",,"19829","true","true","253615321","253615321","false","false",,"996","Brussels","286",,"Alexander von Witzleben","23146",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false","https://pbs.twimg.com/profile_banners/253615321/1515010739","http://pbs.twimg.com/profile_images/925795001996595203/o33gdmaY_normal.jpg","https://pbs.twimg.com/profile_images/925795001996595203/o33gdmaY_normal.jpg","000000","000000","000000","false","false","false","AlexWitzleben","121006",,"none","https://t.co/emNHNuBont",,"false",,"470099591","EU Civil Protection & Humanitarian Aid 🇪🇺","https://twitter.com/eu_echo","eu_echo",,,,,,,,,,,,,,,,,"40"
"1649096702496997377","2023-04-20T17:04:27.000Z","1","Drop, cover, and hold on!

Board member @AndrewEdtl joined the CSD Communications staff in participating in today's #greatshakeout. Wherever you are, it makes sense for everybody in Utah to be prepared for an earthquake. @UtahShakeOut 

#SafetyFirst #ShakeOut #WeAreCanyons https://t.co/PLCZqNQpfI","greatshakeout","SafetyFirst","ShakeOut","WeAreCanyons",,,,,,"1649096702496997377","false","false","https://pbs.twimg.com/media/FuLEXpCaAAETInc.jpg","photo",,"https://pbs.twimg.com/media/FuLEYIsaEAIPc8L.jpg","photo","https://pbs.twimg.com/media/FuLEYtiaMAAbs-w.jpg","photo","https://pbs.twimg.com/media/FuLEZTTacAIJ_cG.jpg","photo","0",,"0","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/canyonsdistrict/status/1649096702496997377",,,,,,,"promotable_user",,,"none",,"false","2009-04-16T06:13:44.000Z","false","Canyons District focuses on student achievement, college-and career-readiness, innovation, customer service, and community engagement.","false","false","Circle","0","5151",,,"5900",,"517","false","true","31669202","31669202","false","false",,"137","","4320",,"Canyons District","5900",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false","https://pbs.twimg.com/profile_banners/31669202/1677288172","http://pbs.twimg.com/profile_images/1030182172987023360/A7KZVS8E_normal.jpg","https://pbs.twimg.com/profile_images/1030182172987023360/A7KZVS8E_normal.jpg","FFFFFF","DDEEF6","333333","true","false","false","canyonsdistrict","26180",,"none","https://t.co/3Ca8JPCXpi",,"false",,"366696105","Andrew Edtl","https://twitter.com/AndrewEdtl","AndrewEdtl","214155490","Great Utah ShakeOut","https://twitter.com/UtahShakeOut","UtahShakeOut",,,,,,,,,,,,,"21"
"1649096591297462286","2023-04-20T17:04:00.000Z","0","Evacuation Drill in Puerto Vallarta highlights importance of earthquake preparation
https://t.co/UuCfdJkScH 
#PuertoVallarta #thepvkid","PuertoVallarta","thepvkid",,,,,,,,"1649096591297462286","false","false",,,,,,,,,,"0",,"0","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/pvkid/status/1649096591297462286","buff.ly/3N3gOFt","https://buff.ly/3N3gOFt","https://t.co/UuCfdJkScH",,,,"promotable_user",,,"none",,"false","2008-04-22T19:32:45.000Z","false","Helping other people live the dream Renting Condos in Puerto Vallarta Mexico 
http://t.co/uW6PsfdjDA  
the  pvkid","false","false","Circle","0","5",,,"1162",,"572","false","false","14479171","14479171","false","false",,"28","Puerto Vallarta","3948",,"pvkid","1162",,"8A3B3D","http://abs.twimg.com/images/themes/theme10/bg.gif","https://abs.twimg.com/images/themes/theme10/bg.gif","false","https://pbs.twimg.com/profile_banners/14479171/1549816728","http://pbs.twimg.com/profile_images/378800000159425983/01582d8342be74e8a1cbd5fb3a44c2b0_normal.jpeg","https://pbs.twimg.com/profile_images/378800000159425983/01582d8342be74e8a1cbd5fb3a44c2b0_normal.jpeg","65B0DA","7AC3EE","3D1957","true","false","false","pvkid","30494",,"none","http://t.co/8XnLE30qry",,"false",,,,,,,,,,,,,,,,,,,,,,"9"
"1649096586775994370","2023-04-20T17:03:59.000Z","1","#Earthquake (#deprem) M2.3 strikes 29 km SW of #Ayvacık (#Turkey) 47 min ago. More info: https://t.co/7tDVgSKNOC","Earthquake","deprem","Ayvacık","Turkey",,,,,,"1649096586775994370","false","false",,,,,,,,,,"0",,"1","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/EMSC/status/1649096586775994370","emsc-csem.org/Earthquake/ear…","https://www.emsc-csem.org/Earthquake/earthquake.php?id=1252147","https://t.co/7tDVgSKNOC",,,,"promotable_user",,,"none",,"false","2014-04-17T12:27:48.000Z","false","EMSC provides rapid earthquake info. This account displays all recorded worldwide earthquakes. Significant earthquakes only on @LastQuake
Also: https://t.co/dzwCWKQCQu","false","false","Circle","0","2",,,"48644",,"4","false","false","2449645080","2449645080","false","false",,"722","Bruyères-Le-Chatel, France","0",,"AllQuakes - EMSC","48644",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false","https://pbs.twimg.com/profile_banners/2449645080/1448463601","http://pbs.twimg.com/profile_images/669527063951482881/xz1X8uwO_normal.png","https://pbs.twimg.com/profile_images/669527063951482881/xz1X8uwO_normal.png","C0DEED","DDEEF6","333333","true","false","false","EMSC","452142",,"none","https://t.co/goORnDGkOk",,"false",,,,,,,,,,,,,,,,,,,,,,"172"
"1649096470006734848","2023-04-20T17:03:31.000Z","0","GovOps participated in the @UtahShakeOut with employees practicing ""Drop, Cover, and Hold On"" in their homes and offices because it's best to be prepared for an earthquake no matter where you are. #greatshakeout #Utah #ShakeOut https://t.co/dvG1Z1qQIU","greatshakeout","Utah","ShakeOut",,,,,,,"1649096470006734848","false","false","https://pbs.twimg.com/media/FuLEHxwaYAEzUAD.jpg","photo",,,,,,,,"0",,"0","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/UtahGovOps/status/1649096470006734848",,,,,,,"promotable_user",,,"none",,"false","2022-06-21T21:28:40.000Z","false","The goal of the Utah Department of Government Operations is to support and enable other Utah state agencies to fulfill their core missions.","false","false","Circle","0","1514",,,"158",,"79","true","false","1539358503168446500","1539358503168446465","false","false",,"3","Taylorsville, Utah","153",,"Utah Department of Government Operations","158",,"F5F8FA",,,"false","https://pbs.twimg.com/profile_banners/1539358503168446465/1675881015","http://pbs.twimg.com/profile_images/1539359757370150912/p_XJxH-0_normal.jpg","https://pbs.twimg.com/profile_images/1539359757370150912/p_XJxH-0_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","UtahGovOps","824",,"none","https://t.co/WCr2Bqh923",,"false",,"214155490","Great Utah ShakeOut","https://twitter.com/UtahShakeOut","UtahShakeOut",,,,,,,,,,,,,,,,,"8"
"1649096311537385486","2023-04-20T17:02:54.000Z","0","Since the start of the pandemic, 1,158,684 Americans have died from #COVID19 (16.9% of all deaths worldwide). That is about the same as 17,825 Sylmar earthquakes which killed 65 people in 1971: https://t.co/Ap6BE4Uoi3","COVID19",,,,,,,,,"1649096311537385486","false","false",,,,,,,,,,"0",,"0","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/COVID_Scale/status/1649096311537385486","en.wikipedia.org/wiki/Sylmar_ea…","https://en.wikipedia.org/wiki/Sylmar_earthquake","https://t.co/Ap6BE4Uoi3",,,,"promotable_user",,,"none",,"false","2017-09-15T19:54:39.000Z","false","A bot designed to put the #COVID19 pandemic's effect on the United States into historical perspective. Stats from @Worldometers","false","false","Circle","0","6",,,"1336",,"4","false","false","908781126495305700","908781126495305728","false","false",,"11","Earth","13",,"COVID Scale","1336",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false","https://pbs.twimg.com/profile_banners/908781126495305728/1586530042","http://pbs.twimg.com/profile_images/1248457106346278913/azS5Dp5h_normal.jpg","https://pbs.twimg.com/profile_images/1248457106346278913/azS5Dp5h_normal.jpg","000000","000000","000000","false","false","false","COVID_Scale","52063",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,"11"
"1649087443264569345","2023-04-20T17:02:19.000Z","0","@WonderW97800751 That would suck during an earthquake",,,,,,,,,,"1649096164971786240","false","false",,,,,,,,,,"0","https://twitter.com/WonderW97800751/status/1649087443264569345","0","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/FarLlc54/status/1649096164971786240",,,,,,,"none",,,"none",,"false","2023-02-15T21:31:42.000Z","false","Happily Married for life. American made ol fart please please please!!!!! no DMs 🚫DMs attempt to DM without permission you will be blocked!!!!!!","false","false","Circle","0","34176",,,"142",,"147","false","true","1625971040978444300","1625971040978444288","false","false",,"0","USA","2609",,"Bob","142",,"F5F8FA",,,"false",,"http://pbs.twimg.com/profile_images/1625972042003611675/JGp7fQ9f_normal.jpg","https://pbs.twimg.com/profile_images/1625972042003611675/JGp7fQ9f_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","FarLlc54","7181",,"none",,,"false",,"1282423740077309952","Woman of Wonder","https://twitter.com/WonderW97800751","WonderW97800751",,,,,,,,,,,,,,,,,"9"
"1649096101981749248","2023-04-20T17:02:04.000Z","0","18:02 Last UK Earthquake Wed, 19 Apr 2023 02:16:31 ; Location: SLATTADALE,HIGHLAND ; Lat/long: 57.680,-5.537 ;  Magnitude:  1.8",,,,,,,,,,"1649096101981749248","false","false",,,,,,,,,,"0",,"0","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/newquayweather/status/1649096101981749248",,,,,,,"none",,,"none",,"false","2010-09-06T13:19:18.000Z","false","","false","false","Circle","0","1",,,"179",,"13","false","false","187518091","187518091","false","false",,"13","Newquay, Cornwall. UK","23609",,"weatherman","179",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false","https://pbs.twimg.com/profile_banners/187518091/1399200096","http://pbs.twimg.com/profile_images/959371506659807232/ELHEJAd6_normal.jpg","https://pbs.twimg.com/profile_images/959371506659807232/ELHEJAd6_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","newquayweather","1251094",,"none","https://t.co/KfFXLGRWf3",,"false",,,,,,,,,,,,,,,,,,,,,,"7"
"1649056358183096324","2023-04-20T17:01:53.000Z","0","@cetinkayakoc @elonmusk @BaranKk20 Dear @elonmusk: This is wrong. This individual @BaranKk20 has been selflessly spending his own money and his teams’ time for earthquake relief and recovery in Turkey since Day 1. Please reinstate his account.",,,,,,,,,,"1649096055584342016","false","false",,,,,,,,,,"0","https://twitter.com/cetinkayakoc/status/1649056358183096324","0","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/akgnygt/status/1649096055584342016",,,,,,,"promotable_user",,,"none",,"false","2010-07-05T11:54:03.000Z","false","","false","false","Circle","0","27105",,,"2832",,"1415","true","true","163045095","163045095","false","false",,"4","İstanbul ","2022",,"biryigit","2832",,"000000","http://abs.twimg.com/images/themes/theme2/bg.gif","https://abs.twimg.com/images/themes/theme2/bg.gif","true","https://pbs.twimg.com/profile_banners/163045095/1620079815","http://pbs.twimg.com/profile_images/1617199034682195970/rA2BEdPU_normal.jpg","https://pbs.twimg.com/profile_images/1617199034682195970/rA2BEdPU_normal.jpg","FFFFFF","DAECF4","663B12","true","false","false","akgnygt","20556",,"regular",,,"false",,"1127910304292134912","Çetin Kaya Koç","https://twitter.com/cetinkayakoc","cetinkayakoc","44196397","Elon Musk","https://twitter.com/elonmusk","elonmusk","1196149993121472517","Volkan OKÇU","https://twitter.com/BaranKk20","BaranKk20","44196397","Elon Musk","https://twitter.com/elonmusk","elonmusk","1196149993121472517","Volkan OKÇU","https://twitter.com/BaranKk20","BaranKk20","19"
"1649095988525813760","2023-04-20T17:01:37.000Z","0","AA78exploded an island or two lay shattered by earthquake boiling mud  TOEFL110+ IELTS7.5+  GRE307+  GMAT780+  SAT178 5+  ACT35+ #ACT #ACT面授 保分微信worldyoyo78  https://t.co/X49WN5tlMj","ACT","ACT面授",,,,,,,,"1649095988525813760","false","false","https://pbs.twimg.com/ext_tw_video_thumb/1609222542740553728/pu/img/wiCBqhP1aNxykIdb.jpg","video","https://video.twimg.com/ext_tw_video/1609222542740553728/pu/vid/1278x720/xWhZSmpXtG-rIhpj.mp4?tag=12",,,,,,,"0",,"0","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/BachraouiMourad/status/1649095988525813760",,,,,,,"none",,,"none",,"false","2021-03-31T16:35:56.000Z","false","美国丨英国丨加拿大丨新加坡丨马来西亚本硕博保录取运作，背景优化
托福丨雅思丨朗思丨多邻国丨GRE丨GMAT丨SAT丨ACT丨PTE丨AP保分面授
保分微信♥：worldyoyo66","false","false","Circle","0","0",,,"1",,"37","false","false","1377298583267983400","1377298583267983360","false","false",,"0","American","2582",,"ACT面授I雅思I GREI GMATI 托福I SATIPTE保分老师yoyo","1",,"F5F8FA",,,"false","https://pbs.twimg.com/profile_banners/1377298583267983360/1680804326","http://pbs.twimg.com/profile_images/1644038588085186561/WbYU_T9r_normal.jpg","https://pbs.twimg.com/profile_images/1644038588085186561/WbYU_T9r_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","BachraouiMourad","3471",,"none","https://t.co/l8D3u8lWMW",,"false",,,,,,,,,,,,,,,,,,,,,,"13"
"1649095984192864256","2023-04-20T17:01:36.000Z","1","Aktuelles Schumann-Update: April 20, 2023 at 07:01PM
--------------------
https://t.co/z5PX8TYmc4
--------------------
#schumannresonanz #schumannresonance #Sonnenwind #Erdbeben #vulkan #sonnensturm #blackout #earthquake  #vulcano

Unterstützung:
https://t.co/sQmRSrUrc2 https://t.co/o00x9gf8nU","schumannresonanz","schumannresonance","Sonnenwind","Erdbeben","vulkan","sonnensturm","blackout","earthquake","vulcano","1649095984192864256","false","false","https://pbs.twimg.com/media/FuLEDuvXwAQdpJB.jpg","photo",,,,,,,,"0",,"0","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/SchumannBotDE/status/1649095984192864256","herzschlag-der-erde.de","http://www.herzschlag-der-erde.de","https://t.co/z5PX8TYmc4","ko-fi.com/herzschlag_der…","http://ko-fi.com/herzschlag_der_erde","https://t.co/sQmRSrUrc2","promotable_user",,,"none",,"false","2020-09-24T11:41:01.000Z","false","Die Schumann-Frequenz, das Erdmagnetfeld und Aktivitäten der Sonne beeinflußen unser Leben und unser BEWUSSTSEIN hier auf der Erde.","false","false","Circle","0","46",,,"803",,"59","false","false","1309095431176102000","1309095431176101888","false","false",,"3","Planet Erde ","16901",,"Herzschlag der Erde, Schumann Frequenz","803",,"F5F8FA",,,"false","https://pbs.twimg.com/profile_banners/1309095431176101888/1661219737","http://pbs.twimg.com/profile_images/1320996026954641409/b7j8UsfG_normal.jpg","https://pbs.twimg.com/profile_images/1320996026954641409/b7j8UsfG_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","SchumannBotDE","20579",,"none","https://t.co/CrRqDqZp4U",,"false",,,,,,,,,,,,,,,,,,,,,,"21"
